Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths
Georgia,2021-04-22,300264,3981,1226,10
Georgia,2021-04-21,299038,3971,1310,12
Georgia,2021-04-20,297728,3959,1792,10
Georgia,2021-04-19,295936,3949,578,10
Georgia,2021-04-18,295358,3939,818,14
Georgia,2021-04-17,294540,3925,1219,9
Georgia,2021-04-16,293321,3916,1077,8
Georgia,2021-04-15,292244,3908,1030,7
Georgia,2021-04-14,291214,3901,1085,7
Georgia,2021-04-13,290129,3894,1374,11
Georgia,2021-04-12,288755,3883,359,6
Georgia,2021-04-11,288396,3877,707,8
Georgia,2021-04-10,287689,3869,506,11
Georgia,2021-04-09,287183,3858,777,9
Georgia,2021-04-08,286406,3849,761,9
Georgia,2021-04-07,285645,3840,687,8
Georgia,2021-04-06,284958,3832,897,10
Georgia,2021-04-05,284061,3822,228,11
Georgia,2021-04-04,283833,3811,464,7
Georgia,2021-04-03,283369,3804,580,6
Georgia,2021-04-02,282789,3798,529,13
Georgia,2021-04-01,282260,3785,499,7
Germany,2021-04-30,3405365,83097,14326,232
Germany,2021-04-29,3391039,82865,24212,277
Germany,2021-04-28,3366827,82588,28263,263
Germany,2021-04-27,3338564,82325,25911,316
Germany,2021-04-26,3312653,82009,5961,338
Germany,2021-04-25,3306692,81671,15399,61
Germany,2021-04-24,3291293,81610,14422,118
Germany,2021-04-23,3276871,81492,22262,289
Germany,2021-04-22,3254609,81203,31721,265
Germany,2021-04-21,3222888,80938,24354,258
Germany,2021-04-20,3198534,80680,31397,327
Germany,2021-04-19,3167137,80353,11615,301
Germany,2021-04-18,3155522,80052,1217,81
Germany,2021-04-17,3154305,79971,20197,77
Germany,2021-04-16,3134108,79894,23856,222
Germany,2021-04-15,3110252,79672,25110,245
Germany,2021-04-14,3085142,79427,31117,290
Germany,2021-04-13,3054025,79137,29421,341
Germany,2021-04-12,3024604,78796,12446,296
Germany,2021-04-11,3012158,78500,2706,98
Germany,2021-04-10,3009452,78402,18728,107
Germany,2021-04-09,2990724,78295,23935,246
Germany,2021-04-08,2966789,78049,26510,294
Germany,2021-04-07,2940279,77755,30377,510
Germany,2021-04-06,2909902,77245,7593,109
Germany,2021-04-05,2902309,77136,5980,76
Germany,2021-04-04,2896329,77060,10300,50
Germany,2021-04-03,2886029,77010,3673,70
Germany,2021-04-02,2882356,76940,16033,117
Germany,2021-04-01,2866323,76823,22679,234
Ghana,2021-04-30,92562,779,0,0
Ghana,2021-04-29,92562,779,49,0
Ghana,2021-04-28,92513,779,49,0
Ghana,2021-04-27,92464,779,211,2
Ghana,2021-04-26,92253,777,87,0
Ghana,2021-04-25,92166,777,238,0
Ghana,2021-04-24,91928,777,0,0
Ghana,2021-04-23,91928,777,0,0
Ghana,2021-04-22,91928,777,145,5
Ghana,2021-04-21,91783,772,74,1
Ghana,2021-04-20,91709,771,0,0
Ghana,2021-04-19,91709,771,0,0
Ghana,2021-04-18,91709,771,46,0
Ghana,2021-04-17,91663,771,118,5
Ghana,2021-04-16,91545,766,0,0
Ghana,2021-04-15,91545,766,68,3
Ghana,2021-04-14,91477,763,67,2
Ghana,2021-04-13,91410,761,150,7
Ghana,2021-04-12,91260,754,0,0
Ghana,2021-04-11,91260,754,0,0
Ghana,2021-04-10,91260,754,151,2
Ghana,2021-04-09,91109,752,0,0
Ghana,2021-04-08,91109,752,100,0
Ghana,2021-04-07,91009,752,63,0
Ghana,2021-04-06,90946,752,46,0
Ghana,2021-04-05,90900,752,118,4
Ghana,2021-04-04,90782,748,108,4
Ghana,2021-04-03,90674,744,0,0
Ghana,2021-04-02,90674,744,91,1
Ghana,2021-04-01,90583,743,0,0
Greece,2021-04-30,345033,10381,2125,66
Greece,2021-04-29,342908,10315,2415,73
Greece,2021-04-28,340493,10242,2770,63
Greece,2021-04-27,337723,10179,3287,92
Greece,2021-04-26,334436,10087,1307,80
Greece,2021-04-25,333129,10007,1399,57
Greece,2021-04-24,331730,9950,2596,86
Greece,2021-04-23,329134,9864,2739,76
Greece,2021-04-22,326395,9788,2756,75
Greece,2021-04-21,323639,9713,3010,86
Greece,2021-04-20,320629,9627,3750,87
Greece,2021-04-19,316879,9540,1606,78
Greece,2021-04-18,315273,9462,1829,65
Greece,2021-04-17,313444,9397,2411,67
Greece,2021-04-16,311033,9330,3027,91
Greece,2021-04-15,308006,9239,3822,104
Greece,2021-04-14,304184,9135,3081,81
Greece,2021-04-13,301103,9054,4017,93
Greece,2021-04-12,297086,8961,1606,76
Greece,2021-04-11,295480,8885,1717,52
Greece,2021-04-10,293763,8833,2799,75
Greece,2021-04-09,290964,8758,2734,78
Greece,2021-04-08,288230,8680,3215,73
Greece,2021-04-07,285015,8607,3445,75
Greece,2021-04-06,281570,8532,4293,79
Greece,2021-04-05,277277,8453,1863,73
Greece,2021-04-04,275414,8380,1955,78
Greece,2021-04-03,273459,8302,3229,70
Greece,2021-04-02,270230,8232,3058,72
Greece,2021-04-01,267172,8160,3483,67
Grenada,2021-04-30,160,1,0,0
Grenada,2021-04-29,160,1,1,0
Grenada,2021-04-28,159,1,0,0
Grenada,2021-04-27,159,1,0,0
Grenada,2021-04-26,159,1,0,0
Grenada,2021-04-25,159,1,0,0
Grenada,2021-04-24,159,1,0,0
Grenada,2021-04-23,159,1,0,0
Grenada,2021-04-22,159,1,2,0
Grenada,2021-04-21,157,1,0,0
Grenada,2021-04-20,157,1,0,0
Grenada,2021-04-19,157,1,2,0
Grenada,2021-04-18,155,1,0,0
Grenada,2021-04-17,155,1,0,0
Grenada,2021-04-16,155,1,0,0
Grenada,2021-04-15,155,1,0,0
Grenada,2021-04-14,155,1,0,0
Grenada,2021-04-13,155,1,0,0
Grenada,2021-04-12,155,1,0,0
Grenada,2021-04-11,155,1,0,0
Grenada,2021-04-10,155,1,0,0
Grenada,2021-04-09,155,1,0,0
Grenada,2021-04-08,155,1,0,0
Grenada,2021-04-07,155,1,0,0
Grenada,2021-04-06,155,1,0,0
Grenada,2021-04-05,155,1,0,0
Grenada,2021-04-04,155,1,0,0
Grenada,2021-04-03,155,1,0,0
Grenada,2021-04-02,155,1,0,0
Grenada,2021-04-01,155,1,0,0
Guatemala,2021-04-30,227671,7524,1424,24
Guatemala,2021-04-29,226247,7500,1626,22
Guatemala,2021-04-28,224621,7478,1596,25
Guatemala,2021-04-27,223025,7453,1086,25
Guatemala,2021-04-26,221939,7428,241,18
Guatemala,2021-04-25,221698,7410,391,15
Guatemala,2021-04-24,221307,7395,1518,21
Guatemala,2021-04-23,219789,7374,1644,29
Guatemala,2021-04-22,218145,7345,1816,36
Guatemala,2021-04-21,216329,7309,1629,30
Guatemala,2021-04-20,214700,7279,1651,38
Guatemala,2021-04-19,213049,7241,315,20
Guatemala,2021-04-18,212734,7221,427,31
Guatemala,2021-04-17,212307,7190,1640,30
Guatemala,2021-04-16,210667,7160,1973,40
Guatemala,2021-04-15,208694,7120,1567,31
Guatemala,2021-04-14,207127,7089,1805,32
Guatemala,2021-04-13,205322,7057,2013,37
Guatemala,2021-04-12,203309,7020,238,4
Guatemala,2021-04-11,203071,7016,431,15
Guatemala,2021-04-10,202640,7001,1345,24
Guatemala,2021-04-09,201295,6977,1331,22
Guatemala,2021-04-08,199964,6955,1590,27
Guatemala,2021-04-07,198374,6928,1354,25
Guatemala,2021-04-06,197020,6903,1340,9
Guatemala,2021-04-05,195680,6894,209,3
Guatemala,2021-04-04,195471,6891,232,7
Guatemala,2021-04-03,195239,6884,203,9
Guatemala,2021-04-02,195036,6875,280,15
Guatemala,2021-04-01,194756,6860,922,20
Guinea,2021-04-30,22215,144,0,0
Guinea,2021-04-29,22215,144,128,3
Guinea,2021-04-28,22087,141,41,0
Guinea,2021-04-27,22046,141,61,0
Guinea,2021-04-26,21985,141,32,1
Guinea,2021-04-25,21953,140,68,0
Guinea,2021-04-24,21885,140,82,1
Guinea,2021-04-23,21803,139,58,0
Guinea,2021-04-22,21745,139,79,0
Guinea,2021-04-21,21666,139,33,0
Guinea,2021-04-20,21633,139,21,1
Guinea,2021-04-19,21612,138,152,0
Guinea,2021-04-18,21460,138,0,0
Guinea,2021-04-17,21460,138,68,0
Guinea,2021-04-16,21392,138,93,2
Guinea,2021-04-15,21299,136,0,0
Guinea,2021-04-14,21299,136,193,0
Guinea,2021-04-13,21106,136,74,0
Guinea,2021-04-12,21032,136,83,2
Guinea,2021-04-11,20949,134,142,1
Guinea,2021-04-10,20807,133,61,1
Guinea,2021-04-09,20746,132,192,1
Guinea,2021-04-08,20554,131,0,0
Guinea,2021-04-07,20554,131,44,1
Guinea,2021-04-06,20510,130,4,0
Guinea,2021-04-05,20506,130,101,0
Guinea,2021-04-04,20405,130,86,1
Guinea,2021-04-03,20319,129,91,1
Guinea,2021-04-02,20228,128,145,1
Guinea,2021-04-01,20083,127,175,2
Guinea-Bissau,2021-04-30,3734,67,1,0
Guinea-Bissau,2021-04-29,3733,67,2,0
Guinea-Bissau,2021-04-28,3731,67,0,0
Guinea-Bissau,2021-04-27,3731,67,5,0
Guinea-Bissau,2021-04-26,3726,67,0,0
Guinea-Bissau,2021-04-25,3726,67,2,0
Guinea-Bissau,2021-04-24,3724,67,2,1
Guinea-Bissau,2021-04-23,3722,66,1,0
Guinea-Bissau,2021-04-22,3721,66,8,0
Guinea-Bissau,2021-04-21,3713,66,0,0
Guinea-Bissau,2021-04-20,3713,66,1,0
Guinea-Bissau,2021-04-19,3712,66,0,0
Guinea-Bissau,2021-04-18,3712,66,2,0
Guinea-Bissau,2021-04-17,3710,66,0,0
Guinea-Bissau,2021-04-16,3710,66,4,0
Guinea-Bissau,2021-04-15,3706,66,12,0
Guinea-Bissau,2021-04-14,3694,66,1,0
Guinea-Bissau,2021-04-13,3693,66,13,0
Guinea-Bissau,2021-04-12,3680,66,0,0
Guinea-Bissau,2021-04-11,3680,66,2,0
Guinea-Bissau,2021-04-10,3678,66,3,0
Guinea-Bissau,2021-04-09,3675,66,11,0
Guinea-Bissau,2021-04-08,3664,66,1,0
Guinea-Bissau,2021-04-07,3663,66,1,0
Guinea-Bissau,2021-04-06,3662,66,0,0
Guinea-Bissau,2021-04-05,3662,66,0,0
Guinea-Bissau,2021-04-04,3662,66,1,1
Guinea-Bissau,2021-04-03,3661,65,0,0
Guinea-Bissau,2021-04-02,3661,65,0,2
Guinea-Bissau,2021-04-01,3661,63,11,0
Guyana,2021-04-30,13283,296,177,1
Guyana,2021-04-29,13106,295,143,2
Guyana,2021-04-28,12963,293,137,2
Guyana,2021-04-27,12826,291,72,4
Guyana,2021-04-26,12754,287,51,3
Guyana,2021-04-25,12703,284,103,5
Guyana,2021-04-24,12600,279,152,2
Guyana,2021-04-23,12448,277,214,0
Guyana,2021-04-22,12234,277,102,3
Guyana,2021-04-21,12132,274,160,1
Guyana,2021-04-20,11972,273,71,2
Guyana,2021-04-19,11901,271,38,0
Guyana,2021-04-18,11863,271,101,3
Guyana,2021-04-17,11762,268,120,1
Guyana,2021-04-16,11642,267,115,4
Guyana,2021-04-15,11527,263,153,3
Guyana,2021-04-14,11374,260,97,2
Guyana,2021-04-13,11277,258,88,1
Guyana,2021-04-12,11189,257,40,2
Guyana,2021-04-11,11149,255,105,3
Guyana,2021-04-10,11044,252,86,0
Guyana,2021-04-09,10958,252,105,0
Guyana,2021-04-08,10853,252,135,2
Guyana,2021-04-07,10718,250,81,3
Guyana,2021-04-06,10637,247,31,1
Guyana,2021-04-05,10606,246,26,3
Guyana,2021-04-04,10580,243,40,6
Guyana,2021-04-03,10540,237,94,2
Guyana,2021-04-02,10446,235,71,2
Guyana,2021-04-01,10375,233,126,2
Haiti,2021-04-30,13056,254,39,0
Haiti,2021-04-29,13017,254,0,0
Haiti,2021-04-28,13017,254,18,1
Haiti,2021-04-27,12999,253,41,1
Haiti,2021-04-26,12958,252,0,1
Haiti,2021-04-25,12958,251,14,0
Haiti,2021-04-24,12944,251,0,0
Haiti,2021-04-23,12944,251,0,0
Haiti,2021-04-22,12944,251,26,0
Haiti,2021-04-21,12918,251,0,0
Haiti,2021-04-20,12918,251,0,0
Haiti,2021-04-19,12918,251,0,0
Haiti,2021-04-18,12918,251,33,0
Haiti,2021-04-17,12885,251,9,-1
Haiti,2021-04-16,12876,252,19,0
Haiti,2021-04-15,12857,252,2,1
Haiti,2021-04-14,12855,251,0,0
Haiti,2021-04-13,12855,251,15,-1
Haiti,2021-04-12,12840,252,0,0
Haiti,2021-04-11,12840,252,0,0
Haiti,2021-04-10,12840,252,24,0
Haiti,2021-04-09,12816,252,13,0
Haiti,2021-04-08,12803,252,0,0
Haiti,2021-04-07,12803,252,0,0
Haiti,2021-04-06,12803,252,15,0
Haiti,2021-04-05,12788,252,0,0
Haiti,2021-04-04,12788,252,0,0
Haiti,2021-04-03,12788,252,0,0
Haiti,2021-04-02,12788,252,26,0
Haiti,2021-04-01,12762,252,4,0
Holy See,2021-04-30,27,0,0,0
Holy See,2021-04-29,27,0,0,0
Holy See,2021-04-28,27,0,0,0
Holy See,2021-04-27,27,0,0,0
Holy See,2021-04-26,27,0,0,0
Holy See,2021-04-25,27,0,0,0
Holy See,2021-04-24,27,0,0,0
Holy See,2021-04-23,27,0,0,0
Holy See,2021-04-22,27,0,0,0
Holy See,2021-04-21,27,0,0,0
Holy See,2021-04-20,27,0,0,0
Holy See,2021-04-19,27,0,0,0
Holy See,2021-04-18,27,0,0,0
Holy See,2021-04-17,27,0,0,0
Holy See,2021-04-16,27,0,0,0
Holy See,2021-04-15,27,0,0,0
Holy See,2021-04-14,27,0,0,0
Holy See,2021-04-13,27,0,0,0
Holy See,2021-04-12,27,0,0,0
Holy See,2021-04-11,27,0,0,0
Holy See,2021-04-10,27,0,0,0
Holy See,2021-04-09,27,0,0,0
Holy See,2021-04-08,27,0,0,0
Holy See,2021-04-07,27,0,0,0
Holy See,2021-04-06,27,0,0,0
Holy See,2021-04-05,27,0,0,0
Holy See,2021-04-04,27,0,0,0
Holy See,2021-04-03,27,0,0,0
Holy See,2021-04-02,27,0,0,0
Holy See,2021-04-01,27,0,0,0
Honduras,2021-04-30,212333,5281,1257,20
Honduras,2021-04-29,211076,5261,2720,49
Honduras,2021-04-28,208356,5212,1036,19
Honduras,2021-04-27,207320,5193,413,52
Honduras,2021-04-26,206907,5141,0,0
Honduras,2021-04-25,206907,5141,1211,46
Honduras,2021-04-24,205696,5095,0,0
Honduras,2021-04-23,205696,5095,868,48
Honduras,2021-04-22,204828,5047,2415,71
Honduras,2021-04-21,202413,4976,0,0
Honduras,2021-04-20,202413,4976,736,13
Honduras,2021-04-19,201677,4963,742,6
Honduras,2021-04-18,200935,4957,676,3
Honduras,2021-04-17,200259,4954,577,20
Honduras,2021-04-16,199682,4934,707,5
Honduras,2021-04-15,198975,4929,761,24
Honduras,2021-04-14,198214,4905,1510,32
Honduras,2021-04-13,196704,4873,618,12
Honduras,2021-04-12,196086,4861,306,57
Honduras,2021-04-11,195780,4804,255,34
Honduras,2021-04-10,195525,4770,977,4
Honduras,2021-04-09,194548,4766,765,51
Honduras,2021-04-08,193783,4715,754,12
Honduras,2021-04-07,193029,4703,616,17
Honduras,2021-04-06,192413,4686,1277,5
Honduras,2021-04-05,191136,4681,505,37
Honduras,2021-04-04,190631,4644,489,11
Honduras,2021-04-03,190142,4633,416,11
Honduras,2021-04-02,189726,4622,0,0
Honduras,2021-04-01,189726,4622,683,17
Hungary,2021-04-30,779348,27540,2365,182
Hungary,2021-04-29,776983,27358,2584,186
Hungary,2021-04-28,774399,27172,1692,188
Hungary,2021-04-27,772707,26984,1253,183
Hungary,2021-04-26,771454,26801,1936,176
Hungary,2021-04-25,769518,26625,2328,205
Hungary,2021-04-24,767190,26420,2796,212
Hungary,2021-04-23,764394,26208,3427,207
Hungary,2021-04-22,760967,26001,3607,214
Hungary,2021-04-21,757360,25787,2527,207
Hungary,2021-04-20,754833,25580,1645,199
Hungary,2021-04-19,753188,25381,2680,197
Hungary,2021-04-18,750508,25184,3706,205
Hungary,2021-04-17,746802,24979,4604,217
Hungary,2021-04-16,742198,24762,5216,241
Hungary,2021-04-15,736982,24521,5307,256
Hungary,2021-04-14,731675,24265,3597,285
Hungary,2021-04-13,728078,23980,2837,272
Hungary,2021-04-12,725241,23708,5077,291
Hungary,2021-04-11,720164,23417,6296,206
Hungary,2021-04-10,713868,23211,8053,245
Hungary,2021-04-09,705815,22966,7325,285
Hungary,2021-04-08,698490,22681,4814,272
Hungary,2021-04-07,693676,22409,1933,311
Hungary,2021-04-06,691743,22098,1890,170
Hungary,2021-04-05,689853,21928,3874,213
Hungary,2021-04-04,685979,21715,6566,211
Hungary,2021-04-03,679413,21504,8637,242
Hungary,2021-04-02,670776,21262,9055,267
Hungary,2021-04-01,661721,20995,9288,258
Iceland,2021-04-30,6472,29,6,0
Iceland,2021-04-29,6466,29,10,0
Iceland,2021-04-28,6456,29,9,0
Iceland,2021-04-27,6447,29,18,0
Iceland,2021-04-26,6429,29,39,0
Iceland,2021-04-25,6390,29,0,0
Iceland,2021-04-24,6390,29,0,0
Iceland,2021-04-23,6390,29,11,0
Iceland,2021-04-22,6379,29,17,0
Iceland,2021-04-21,6362,29,12,0
Iceland,2021-04-20,6350,29,21,0
Iceland,2021-04-19,6329,29,43,0
Iceland,2021-04-18,6286,29,0,0
Iceland,2021-04-17,6286,29,0,0
Iceland,2021-04-16,6286,29,7,0
Iceland,2021-04-15,6279,29,4,0
Iceland,2021-04-14,6275,29,1,0
Iceland,2021-04-13,6274,29,7,0
Iceland,2021-04-12,6267,29,9,0
Iceland,2021-04-11,6258,29,0,0
Iceland,2021-04-10,6258,29,0,0
Iceland,2021-04-09,6258,29,2,0
Iceland,2021-04-08,6256,29,5,0
Iceland,2021-04-07,6251,29,10,0
Iceland,2021-04-06,6241,29,16,0
Iceland,2021-04-05,6225,29,0,0
Iceland,2021-04-04,6225,29,0,0
Iceland,2021-04-03,6225,29,20,0
Iceland,2021-04-02,6205,29,0,0
Iceland,2021-04-01,6205,29,0,0
India,2021-04-30,19164969,211853,401993,3523
India,2021-04-29,18762976,208330,386555,3498
India,2021-04-28,18376421,204832,379308,3645
India,2021-04-27,17997113,201187,360927,3293
India,2021-04-26,17636186,197894,323023,2771
India,2021-04-25,17313163,195123,352991,2812
India,2021-04-24,16960172,192311,349691,2767
India,2021-04-23,16610481,189544,346786,2624
India,2021-04-22,16263695,186920,332921,2263
India,2021-04-21,15930774,184657,314644,2104
India,2021-04-20,15616130,182553,295158,2023
India,2021-04-19,15320972,180530,259167,1761
India,2021-04-18,15061805,178769,273802,1619
India,2021-04-17,14788003,177150,261394,1501
India,2021-04-16,14526609,175649,234692,1341
India,2021-04-15,14291917,174308,217353,1185
India,2021-04-14,14074564,173123,200739,1038
India,2021-04-13,13873825,172085,184372,1027
India,2021-04-12,13689453,171058,161736,879
India,2021-04-11,13527717,170179,168912,904
India,2021-04-10,13358805,169275,152879,839
India,2021-04-09,13205926,168436,145384,794
India,2021-04-08,13060542,167642,131968,780
India,2021-04-07,12928574,166862,126789,685
India,2021-04-06,12801785,166177,115736,630
India,2021-04-05,12686049,165547,96982,446
India,2021-04-04,12589067,165101,103558,478
India,2021-04-03,12485509,164623,93249,513
India,2021-04-02,12392260,164110,89129,714
India,2021-04-01,12303131,163396,81466,469
Indonesia,2021-04-30,1668368,45521,5500,187
Indonesia,2021-04-29,1662868,45334,5833,218
Indonesia,2021-04-28,1657035,45116,5241,177
Indonesia,2021-04-27,1651794,44939,4656,168
Indonesia,2021-04-26,1647138,44771,5944,177
Indonesia,2021-04-25,1641194,44594,4402,94
Indonesia,2021-04-24,1636792,44500,4544,154
Indonesia,2021-04-23,1632248,44346,5436,174
Indonesia,2021-04-22,1626812,44172,6243,165
Indonesia,2021-04-21,1620569,44007,5720,230
Indonesia,2021-04-20,1614849,43777,5549,210
Indonesia,2021-04-19,1609300,43567,4952,143
Indonesia,2021-04-18,1604348,43424,4585,96
Indonesia,2021-04-17,1599763,43328,5041,132
Indonesia,2021-04-16,1594722,43196,5363,123
Indonesia,2021-04-15,1589359,43073,6177,167
Indonesia,2021-04-14,1583182,42906,5656,124
Indonesia,2021-04-13,1577526,42782,5702,126
Indonesia,2021-04-12,1571824,42656,4829,126
Indonesia,2021-04-11,1566995,42530,4127,87
Indonesia,2021-04-10,1562868,42443,4723,95
Indonesia,2021-04-09,1558145,42348,5265,121
Indonesia,2021-04-08,1552880,42227,5504,163
Indonesia,2021-04-07,1547376,42064,4860,87
Indonesia,2021-04-06,1542516,41977,4549,162
Indonesia,2021-04-05,1537967,41815,3712,146
Indonesia,2021-04-04,1534255,41669,6731,427
Indonesia,2021-04-03,1527524,41242,4345,91
Indonesia,2021-04-02,1523179,41151,5325,97
Indonesia,2021-04-01,1517854,41054,6142,196
Iran,2021-04-30,2499077,71758,19272,407
Iran,2021-04-29,2479805,71351,19899,385
Iran,2021-04-28,2459906,70966,21713,434
Iran,2021-04-27,2438193,70532,20963,462
Iran,2021-04-26,2417230,70070,21026,496
Iran,2021-04-25,2396204,69574,19165,454
Iran,2021-04-24,2377039,69120,18230,374
Iran,2021-04-23,2358809,68746,22904,380
Iran,2021-04-22,2335905,68366,24092,453
Iran,2021-04-21,2311813,67913,24886,388
Iran,2021-04-20,2286927,67525,25492,395
Iran,2021-04-19,2261435,67130,24346,398
Iran,2021-04-18,2237089,66732,21644,405
Iran,2021-04-17,2215445,66327,21312,319
Iran,2021-04-16,2194133,66008,25261,328
Iran,2021-04-15,2168872,65680,25078,321
Iran,2021-04-14,2143794,65359,25582,304
Iran,2021-04-13,2118212,65055,24760,291
Iran,2021-04-12,2093452,64764,23311,274
Iran,2021-04-11,2070141,64490,21063,258
Iran,2021-04-10,2049078,64232,19666,193
Iran,2021-04-09,2029412,64039,22478,155
Iran,2021-04-08,2006934,63884,22586,185
Iran,2021-04-07,1984348,63699,20954,193
Iran,2021-04-06,1963394,63506,17430,174
Iran,2021-04-05,1945964,63332,13890,172
Iran,2021-04-04,1932074,63160,11680,161
Iran,2021-04-03,1920394,62999,11420,123
Iran,2021-04-02,1908974,62876,11660,117
Iran,2021-04-01,1897314,62759,11750,94
Iraq,2021-04-30,1065199,15465,6405,32
Iraq,2021-04-29,1058794,15433,6926,41
Iraq,2021-04-28,1051868,15392,6858,44
Iraq,2021-04-27,1045010,15348,7152,45
Iraq,2021-04-26,1037858,15303,6536,46
Iraq,2021-04-25,1031322,15257,6034,40
Iraq,2021-04-24,1025288,15217,6967,43
Iraq,2021-04-23,1018321,15174,8017,46
Iraq,2021-04-22,1010304,15128,8450,30
Iraq,2021-04-21,1001854,15098,8696,38
Iraq,2021-04-20,993158,15060,8208,34
Iraq,2021-04-19,984950,15026,7775,45
Iraq,2021-04-18,977175,14981,6188,33
Iraq,2021-04-17,970987,14948,6552,33
Iraq,2021-04-16,964435,14915,7575,30
Iraq,2021-04-15,956860,14885,7810,49
Iraq,2021-04-14,949050,14836,7972,40
Iraq,2021-04-13,941078,14796,8179,39
Iraq,2021-04-12,932899,14757,7953,44
Iraq,2021-04-11,924946,14713,6791,35
Iraq,2021-04-10,918155,14678,6779,37
Iraq,2021-04-09,911376,14641,7937,35
Iraq,2021-04-08,903439,14606,7817,34
Iraq,2021-04-07,895622,14572,8331,37
Iraq,2021-04-06,887291,14535,7300,33
Iraq,2021-04-05,879991,14502,6423,39
Iraq,2021-04-04,873568,14463,5368,33
Iraq,2021-04-03,868200,14430,5379,40
Iraq,2021-04-02,862821,14390,5882,30
Iraq,2021-04-01,856939,14360,6015,37
Ireland,2021-04-30,248870,4903,544,4
Ireland,2021-04-29,248326,4899,469,3
Ireland,2021-04-28,247857,4896,368,12
Ireland,2021-04-27,247489,4884,420,10
Ireland,2021-04-26,247069,4874,436,1
Ireland,2021-04-25,246633,4873,429,1
Ireland,2021-04-24,246204,4872,461,5
Ireland,2021-04-23,245743,4867,433,1
Ireland,2021-04-22,245310,4866,615,10
Ireland,2021-04-21,244695,4856,398,9
Ireland,2021-04-20,244297,4847,386,11
Ireland,2021-04-19,243911,4836,403,0
Ireland,2021-04-18,243508,4836,270,1
Ireland,2021-04-17,243238,4835,419,4
Ireland,2021-04-16,242819,4831,417,11
Ireland,2021-04-15,242402,4820,297,8
Ireland,2021-04-14,242105,4812,421,9
Ireland,2021-04-13,241684,4803,354,18
Ireland,2021-04-12,241330,4785,385,0
Ireland,2021-04-11,240945,4785,302,2
Ireland,2021-04-10,240643,4783,451,14
Ireland,2021-04-09,240192,4769,469,32
Ireland,2021-04-08,239723,4737,398,5
Ireland,2021-04-07,239325,4732,418,5
Ireland,2021-04-06,238907,4727,441,9
Ireland,2021-04-05,238466,4718,318,0
Ireland,2021-04-04,238148,4718,453,3
Ireland,2021-04-03,237695,4715,508,2
Ireland,2021-04-02,237187,4713,587,8
Ireland,2021-04-01,236600,4705,746,18
Israel,2021-04-30,838481,6363,74,1
Israel,2021-04-29,838407,6362,84,1
Israel,2021-04-28,838323,6361,106,2
Israel,2021-04-27,838217,6359,110,6
Israel,2021-04-26,838107,6353,83,1
Israel,2021-04-25,838024,6352,50,2
Israel,2021-04-24,837974,6350,82,4
Israel,2021-04-23,837892,6346,85,0
Israel,2021-04-22,837807,6346,315,0
Israel,2021-04-21,837492,6346,135,1
Israel,2021-04-20,837357,6345,139,4
Israel,2021-04-19,837218,6341,171,6
Israel,2021-04-18,837047,6335,164,4
Israel,2021-04-17,836883,6331,-53,15
Israel,2021-04-16,836936,6316,34,1
Israel,2021-04-15,836902,6315,312,3
Israel,2021-04-14,836590,6312,256,3
Israel,2021-04-13,836334,6309,176,5
Israel,2021-04-12,836158,6304,225,8
Israel,2021-04-11,835933,6296,120,4
Israel,2021-04-10,835813,6292,139,12
Israel,2021-04-09,835674,6280,188,1
Israel,2021-04-08,835486,6279,270,13
Israel,2021-04-07,835216,6266,296,9
Israel,2021-04-06,834920,6257,317,9
Israel,2021-04-05,834603,6248,356,5
Israel,2021-04-04,834247,6243,177,7
Israel,2021-04-03,834070,6236,363,16
Israel,2021-04-02,833707,6220,251,0
Israel,2021-04-01,833456,6220,351,11
Italy,2021-04-30,4022653,120807,13445,263
Italy,2021-04-29,4009208,120544,14314,288
Italy,2021-04-28,3994894,120256,13382,344
Italy,2021-04-27,3981512,119912,10398,373
Italy,2021-04-26,3971114,119539,8440,301
Italy,2021-04-25,3962674,119238,13157,217
Italy,2021-04-24,3949517,119021,13814,322
Italy,2021-04-23,3935703,118699,14758,342
Italy,2021-04-22,3920945,118357,16046,360
Italy,2021-04-21,3904899,117997,13836,364
Italy,2021-04-20,3891063,117633,12069,390
Italy,2021-04-19,3878994,117243,8863,316
Italy,2021-04-18,3870131,116927,12688,251
